_repaired_record,address.administrative_area,address.country,address.locality,address.other_localities,address.other_postal_codes,address.other_streets,address.postal_code,address.street,field_office.address.administrative_area,field_office.address.country,field_office.address.locality,field_office.address.postal_code,field_office.address.street,field_office.aor,field_office.email,field_office.field_office,field_office.id,field_office.name,field_office.source_urls,field_office.phone,facility_type.id,facility_type.description,facility_type.expanded_name,inspection.last_type,inspection.last_date,inspection.last_rating,inspection.details.0.date,inspection.details.0.url,inspection.details.0.text,image_url,osm.latitude,osm.longitude,osm.url,name,other_names,other_phones,page_updated_date,phone,population.avg_stay_length,population.female.allowed,population.female.criminal,population.female.non_criminal,population.male.allowed,population.male.criminal,population.male.non_criminal,population.housing.mandatory,population.housing.guaranteed_min,population.ice_threat_level.level_1,population.ice_threat_level.level_2,population.ice_threat_level.level_3,population.ice_threat_level.none,population.security_threat.low,population.security_threat.medium_low,population.security_threat.medium_high,population.security_threat.high,population.total,source_urls,vera_id,wikipedia.page_url,wikidata.page_url
true,NY,United States,Goshen,"","","",10924,110 Wells Farm Road,NY,United States,New York,10278,"26 Federal Plaza 9th Floor, Suite 9-110","The five boroughs (counties of NYC) and the following counties: Duchess, Nassau, Putnam, Suffolk, Sullivan, Orange, Rockland, Ulster, and Westchester",NewYork.Outreach@ice.dhs.gov,New York City Field Office,NYC,New York - ERO,https://www.ice.gov/contact/field-offices?page=4&exposed_form_display=1,(212) 436-9315,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-12-12 00:00:00,Pass,"May 21-23, 2024","","",https://www.ice.gov/assets/pages/detention/facilities/orangeCoJail.png,41.4041954,-74.3606165,https://www.openstreetmap.org/way/650389045,ORANGE COUNTY JAIL,ORANGE COUNTY JAIL (NY),"",2025-12-17T02:04:44.000000+0000,"",51.805019305,false,0.622047,0,true,82.976378,81.15748,70.425197,0,36.007874,35.456693,24.456693,68.834646,44.086614,15.031496,52.661417,52.976378,82.97637881.157480.6220470,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=5&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/orange-county-jail","",https://en.wikipedia.org/wiki/Orange_County_Men%27s_Central_Jail_escape,""
false,CA,United States,San Diego,"","","",92154,7488 Calzada de la Fuente,CA,United States,San Diego,92101,880 Front Street #2242,San Diego and Imperial County,SanDiego.Outreach@ice.dhs.gov,San Diego Field Office,SND,San Diego - ERO,https://www.ice.gov/contact/field-offices?page=6&exposed_form_display=1,(619) 436-0410,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,Office of Detention Oversight,2024-11-07 00:00:00,Pass,"Apr. 26-29, 2021 (follow-up)","","",https://www.ice.gov/assets/pages/detention/facilities/otayMesa.png,32.5765248,-116.9154777,https://www.openstreetmap.org/way/603546234,OTAY MESA DETENTION CENTER,"","",2026-02-05T05:27:57.000000+0000,"",55.282133676,true,17.748031,241.598425,true,218.677165,993.889764,501.433071,750,131.755906,43.354331,85.086614,1211.716535,1021.84252,297.440945,85.480315,67.149606,218.677165993.88976417.748031241.598425,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=5&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/otay-mesa-detention-center","",https://en.wikipedia.org/wiki/Otay_Mesa_Detention_Center,https://www.wikidata.org/wiki/Q7413623
false,NM,United States,Chaparral,"","","",88081,26 McGregor Range Road,TX,United States,El Paso,79936,11541 Montana Ave Suite E,"West Texas, New Mexico",ElPaso.Outreach@ice.dhs.gov,El Paso Field Office,ELP,El Paso - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(915) 225-1901,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2024-11-07 00:00:00,Pass,"Mar. 5-7, 2013","","",https://www.ice.gov/sites/default/files/images/detention/otrpcnm.jpg,32.0786798,-106.2779169,https://www.openstreetmap.org/way/1108141042,OTERO COUNTY PROCESSING CENTER,"","",2025-12-17T02:16:45.000000+0000,"",60.082644628,true,9.086614,131.80315,true,131.929134,633.19685,381.677165,500,57.220472,46.976378,63.944882,737.874015,679.094488,105.267717,68.913386,52.740157,131.929134633.196859.086614131.80315,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=5&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/otero-county-processing-center","",https://en.wikipedia.org/wiki/Otero_County_Prison_Facility,""
false,MO,United States,Gainesville,"","","",65655,1818 County Road 806,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(872) 351-3990,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2025-09-18 00:00:00,Pass,"Sep. 17-18, 2025","","",https://www.ice.gov/sites/default/files/2025-10/detFacOzarkCo.jpg,36.6014034,-92.4516834,https://www.openstreetmap.org/way/18624297,OZARK COUNTY SHERIFF'S OFFICE,"","",2025-12-17T02:05:19.000000+0000,"",32.575,false,0,0,false,10.299213,10.897638,11.496063,0,6.220472,2.055118,2.866142,10.055118,7.307087,0.968504,7.346457,5.574803,10.29921310.89763800,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=5&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/ozark-county-jail","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,SD,United States,Rapid City,"","","",57701,307 Saint Joseph St,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(612) 409-7799,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,Scheduled FY26,Pass,,,,https://www.ice.gov/assets/pages/detention/facilities/pennington.jpg,44.0788987,-103.2208373,https://www.openstreetmap.org/way/286179160,PENNINGTON COUNTY JAIL,PENNINGTON COUNTY JAIL (SOUTH DAKOTA),"",2025-12-17T05:06:51.000000+0000,"",4.224489796,true,0,0.055118,true,0.511811,2.622047,1.984252,0,0.181102,0.03937,0.291339,2.677165,2.377953,0.299213,0.23622,0.275591,0.5118112.62204700.055118,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=5&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/pennington-county-jail","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,MO,United States,Rolla,"","",500 W. 2nd Street,65401,301 W 2nd,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,"",Scheduled FY27,"",,,,https://www.ice.gov/sites/default/files/images/detFacPhelps.png,37.9456010,-91.7653481,https://www.openstreetmap.org/way/18643145,Phelps County Jail,PHELPS COUNTY JAIL (MO),"",2025-12-17T02:09:29.000000+0000,"",38.320754717,true,0.566929,1.472441,true,2.913386,10.795276,9.606299,0,0.88189,1.519685,1.913386,11.433071,7.480315,1.637795,3.913386,2.716535,2.91338610.7952760.5669291.472441,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=5&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/phelps-county-jail-0","",https://en.wikipedia.org/wiki/Phelps_County_Jail,https://www.wikidata.org/wiki/Q7181262
true,NE,United States,Holdrege,"","","",68949,715 5th Avenue,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(612) 409-7799,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-02-06 00:00:00,Pass,"Jul. 19-22, 2021 (follow-up)","","",https://www.ice.gov/assets/pages/detention/facilities/phelpsCoJail.jpg,40.4390467,-99.3704014,https://www.openstreetmap.org/way/14183038,PHELPS COUNTY JAIL,PHELPS COUNTY JAIL (NE),"",2025-12-17T05:08:01.000000+0000,"",46.46835443,true,1.181102,1.023622,true,12.692913,8.858268,17.795276,0,6.503937,4.661417,4.952756,7.637795,6.251969,4.440945,7.251969,5.811024,12.6929138.8582681.1811021.023622,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=5&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/phelps-county-jail","",https://en.wikipedia.org/wiki/Phelps_County_Jail,https://www.wikidata.org/wiki/Q7181262
false,AL,"",CARROLLTON,"","","",35447,188 CEMETERY ST,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(504) 599-7800,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,Scheduled FY26,Pass,"Nov. 28-30, 2023","","","",33.2611835,-88.0959042,https://www.openstreetmap.org/way/7948367,PICKENS COUNTY DETENTION CENTER,"","",,"",4.395833333,true,2.283465,3.409449,true,4.874016,32.834646,22.598425,,2.574803,2.07874,3.503937,35.244095,30.149606,6.527559,3.748031,2.976378,4.87401632.8346462.2834653.409449,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,PA,United States,Lords Valley,"","",175 Pike County Blvd.,18428,175 PIKE COUNTY BOULEVARD,PA,United States,Philadelphia,19107,114 North 8th Street,"Delaware, Pennsylvania, West Virginia",Philadelphia.Outreach@ice.dhs.gov,Philadelphia Field Office,PHI,Philadelphia - ERO,https://www.ice.gov/contact/field-offices?page=5&exposed_form_display=1,(215) 656-7164,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2025-02-27 00:00:00,Pass,,,,https://www.ice.gov/sites/default/files/images/detention/pikcopa.jpg,41.3675908,-75.0623947,https://www.openstreetmap.org/?mlat=41.3675908&mlon=-75.0623947,PIKE COUNTY JAIL,"","",2025-12-17T01:56:41.000000+0000,"",58.538461538,false,0,0,true,71.275591,169.740157,102.425197,100,36.944882,17.929134,28.244094,157.897638,129.354331,56.275591,33.259843,22.125984,71.275591169.74015700,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=5&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/pike-county-correctional-facility","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,LA,United States,Pine Prairie,"","","",70576,1133 Hampton Dupre Road,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(504) 599-7800,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-04-10 00:00:00,Pass,,,,https://www.ice.gov/sites/default/files/images/detention/pineprairie.jpg,30.7890963,-92.4225038,https://www.openstreetmap.org/way/1191984790,PINE PRAIRIE ICE PROCESSING CENTER,"","",2025-12-17T02:25:31.000000+0000,"",15.511830986,false,0,0,true,200.96063,696.23622,649.874016,0,114.598425,51.795276,83.574803,647.228347,517.685039,149.23622,136.19685,94.07874,200.96063696.2362200,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=5&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/pine-prairie-ice-processing-center","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,FL,"",CLEARWATER,"","","",33762,14400 49TH STREET NORTH,FL,United States,Miramar,33027,2805 SW 145th Ave,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miramar Sub Office,MIA,Miramar - ERO,https://www.ice.gov/contact/field-offices?page=4&exposed_form_display=1,(954) 843-5800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-05-15 00:00:00,Pass,"Jul. 18-20, 2023","","","",27.9658533,-82.8001026,https://www.openstreetmap.org/?mlat=27.9658533&mlon=-82.8001026,PINELLAS COUNTY JAIL,"","",,"",1.84423676,true,1.133858,7.409449,true,5.543307,23.535433,14.874016,,4.377953,2.338583,3.267717,27.637795,24.110236,6.433071,4.393701,2.685039,5.54330723.5354331.1338587.409449,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/Nick_Hogan,""
false,MA,United States,Plymouth,"","","",02360,26 Long Pond Road,MA,United States,Burlington,01803,1000 District Avenue,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont",Boston.Outreach@ice.dhs.gov,Boston Field Office,BOS,Burlington - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(781) 359-7500,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-11-21 00:00:00,Pass,"Jul. 28-30, 2015","","",https://www.ice.gov/sites/default/files/images/detention/plymoma.jpg,41.9318079,-70.6512992,https://www.openstreetmap.org/way/215734876,PLYMOUTH COUNTY CORRECTIONAL FACILITY,"","",2026-02-05T05:00:32.000000+0000,"",44.678280208,false,0,0.244094,true,136.267717,366.889764,210.527559,0,90.314961,39.559055,34.385827,339.141732,202.15748,34.464567,145.913386,120.866142,136.267717366.88976400.244094,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=5&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/plymouth-county-correctional-facility","",https://en.wikipedia.org/wiki/Plymouth_County_Correctional_Facility,https://www.wikidata.org/wiki/Q7205791
false,IA,United States,Des Moines,"","","",50313,1985 NE 51st Place,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(612) 409-7799,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-02-06 00:00:00,Fail,"Nov. 19-21, 2019","","",https://www.ice.gov/assets/pages/detention/facilities/polkCountyJail.jpg,41.6534505,-93.5877727,https://www.openstreetmap.org/way/45719930,POLK COUNTY JAIL,"","",2025-12-17T05:09:24.000000+0000,"",24.331125828,true,0.590551,3.165354,true,24.527559,24.440945,35.944882,0,10.472441,9.370079,14.700787,18.181102,20.047244,17.370079,7.614173,7.692913,24.52755924.4409450.5905513.165354,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=5&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/polk-county-jail","",https://en.wikipedia.org/wiki/Ben_Easter,""
true,TX,United States,Los Fresnos,"","",27991 Buena Vista Blvd.,78566,27991 BUENA VISTA BOULEVARD,TX,United States,Harlingen,78552,1717 Zoy Street,South Texas,Harlingen.Outreach@ice.dhs.gov,Harlingen Field Office,HLG,Harlingen - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(956) 389-7884,SPC,A facility owned by the government and staffed by a combination of federal and contract employees.,Service Processing Center,Office of Detention Oversight,2025-03-27 00:00:00,Pass,,,,https://www.ice.gov/sites/default/files/images/detention/pic.jpg,26.1563622,-97.3378390,https://www.openstreetmap.org/way/473912771,PORT ISABEL SPC,"","",2026-02-05T05:12:23.000000+0000,"",6.900828472,true,1.299213,11.314961,true,128.834645,1139.259842,639.149606,650,50.984252,38.968504,85.385827,1105.370079,1113.889764,88.543307,46.086614,32.188976,128.8346451139.2598421.29921311.314961,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=5&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/port-isabel-service-processing-center","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
