address.administrative_area,address.country,address.locality,address.postal_code,address.street,field_office.address.administrative_area,field_office.address.country,field_office.address.locality,field_office.address.postal_code,field_office.address.street,field_office.aor,field_office.email,field_office.field_office,field_office.id,field_office.name,field_office.phone,facility_type.id,facility_type.description,facility_type.expanded_name,inspection.last_type,inspection.last_date,inspection.last_rating,image_url,osm.latitude,osm.longitude,osm.url,name,page_updated_date,phone,population.avg_stay_length,population.female.allowed,population.female.criminal,population.female.non_criminal,population.male.allowed,population.male.criminal,population.male.non_criminal,population.housing.mandatory,population.housing.guaranteed_min,population.ice_threat_level.level_1,population.ice_threat_level.level_2,population.ice_threat_level.level_3,population.ice_threat_level.none,population.security_threat.low,population.security_threat.medium_low,population.security_threat.medium_high,population.security_threat.high,population.total,vera_id,wikipedia.page_url,wikidata.page_url
WV,"",MOUNDSVILLE,26041,RD 2 BOX 1,PA,United States,Philadelphia,19107,114 North 8th Street,"Delaware, Pennsylvania, West Virginia",Philadelphia.Outreach@ice.dhs.gov,Philadelphia Field Office,PHI,Philadelphia - ERO,(215) 656-7164,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement, , , ,"",39.9204250,39.9204250,https://www.openstreetmap.org/?mlat=39.9204250&mlon=-80.7432124&zoom=15,NORTHERN REGIONAL JAIL,,"",9,true,1,2,true,2,21,9, ,0,1,1,23,19,4,2,0,26,"",https://en.wikipedia.org/wiki/Northern_Neck_Regional_Jail,""
WA,United States,Tacoma,98421,1623 E J STREET,WA,United States,Seattle,98168,12500 Tukwila International Boulevard,"Alaska, Oregon, Washington",Seattle.Outreach@ice.dhs.gov,Seattle Field Office,SEA,Seattle - ERO,(206) 277-2000,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,Office of Detention Oversight,2025-01-30 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/nwIPC.png,47.2455013,47.2455013,https://www.openstreetmap.org/?mlat=47.2455013&mlon=-122.4383290&zoom=15,NORTHWEST ICE PROCESSSING CENTER,2025-11-04T09:24:55.000000+0000,"",113,true,37,96,true,433,857,949,1181,250,75,64,1034,647,239,309,228,1423,"",https://en.wikipedia.org/wiki/List_of_immigration_raids_and_arrests_in_the_second_Trump_presidency,""
MN,"",CROOKSTON,56716,816 MARIN AVE SUITE 110,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2024-10-03 00:00:00,Pass,"",47.7739988,47.7739988,https://www.openstreetmap.org/?mlat=47.7739988&mlon=-96.6081167&zoom=15,NORTHWEST REGIONAL CORRECTIONS CENTER,,"",15,true,0,1,true,1,9,5, ,0,0,1,10,3,5,3,0,11,"",https://en.wikipedia.org/wiki/Northwest_Correctional_Complex,""
VT,"",SWANTON,05488,3649 LOWER NEWTON ROAD,MA,United States,Burlington,01803,1000 District Avenue,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont",Boston.Outreach@ice.dhs.gov,Boston Field Office,BOS,Burlington - ERO,(781) 359-7500,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-06-27 00:00:00,Pass,"",44.9181593,44.9181593,https://www.openstreetmap.org/?mlat=44.9181593&mlon=-73.1242364&zoom=15,NORTHWEST STATE CORRECTIONAL CENTER,,"",8,true,0,0,true,1,11,5, ,1,0,0,11,8,1,2,1,12,"",https://en.wikipedia.org/wiki/Joliet_Correctional_Center,""
KY,United States,La Grange,40031,3405 W HWY 146,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-06-26 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/oldhamCoDetCenter.png,38.4075527,38.4075527,https://www.openstreetmap.org/?mlat=38.4075527&mlon=-85.3788246&zoom=15,OLDHAM COUNTY DETENTION CENTER,2025-05-06T04:21:45.000000+0000,(502) 222-3500,25,true,0,0,true,52,71,64, ,12,11,20,81,47,36,26,14,123,"",https://en.wikipedia.org/wiki/List_of_law_enforcement_agencies_in_Kentucky,""
FL,"",ORLANDO,32839,3855 SOUTH JOHN YOUNG PARKWAY,FL,United States,Miramar,33027,2805 SW 145th Ave,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miramar Sub Office,MIA,Miramar - ERO,(954) 843-5800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-08-15 00:00:00,Pass,"",28.5421218,28.5421218,https://www.openstreetmap.org/?mlat=28.5421218&mlon=-81.3790450&zoom=15,ORANGE COUNTY JAIL,,"",2,true,2,10,true,2,16,8, ,0,0,0,29,11,8,8,2,30,"",https://en.wikipedia.org/wiki/Orange_County_Men%27s_Central_Jail_escape,""
NY,United States,Goshen,10924,110 Wells Farm Road,NY,United States,New York,10278,"26 Federal Plaza 9th Floor, Suite 9-110","The five boroughs (counties of NYC) and the following counties: Duchess, Nassau, Putnam, Suffolk, Sullivan, Orange, Rockland, Ulster, and Westchester",NewYork.Outreach@ice.dhs.gov,New York City Field Office,NYC,New York - ERO,(212) 436-9315,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-12-12 00:00:00,Pass,https://www.ice.gov/assets/pages/detention/facilities/orangeCoJail.png,41.4021497,41.4021497,https://www.openstreetmap.org/?mlat=41.4021497&mlon=-74.3242129&zoom=15,ORANGE COUNTY JAIL,2025-10-23T09:43:56.000000+0000,"",37,false,0,0,true,89,79,79, ,29,30,17,92,43,16,60,48,168,"",https://en.wikipedia.org/wiki/Orange_County_Men%27s_Central_Jail_escape,""
CA,United States,San Diego,92154,7488 Calzada de la Fuente,CA,United States,San Diego,92101,880 Front Street #2242,San Diego and Imperial County,SanDiego.Outreach@ice.dhs.gov,San Diego Field Office,SND,San Diego - ERO,(619) 436-0410,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,Office of Detention Oversight,2024-11-07 00:00:00,Pass,https://www.ice.gov/assets/pages/detention/facilities/otayMesa.png,32.7174202,32.7174202,https://www.openstreetmap.org/?mlat=32.7174202&mlon=-117.1627720&zoom=15,OTAY MESA DETENTION CENTER,2025-02-19T13:25:51.000000+0000,"",27,true,20,246,true,248,942,622,750,137,48,78,1194,966,333,88,69,1456,"",https://en.wikipedia.org/wiki/Otay_Mesa_Detention_Center,https://www.wikidata.org/wiki/Q7413623
NM,United States,Chaparral,88081,26 McGregor Range Road,TX,United States,El Paso,79936,11541 Montana Ave Suite E,"West Texas, New Mexico",ElPaso.Outreach@ice.dhs.gov,El Paso Field Office,ELP,El Paso - ERO,(915) 225-1901,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2024-11-07 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/otrpcnm.jpg,32.0238696,32.0238696,https://www.openstreetmap.org/?mlat=32.0238696&mlon=-106.4089500&zoom=15,OTERO COUNTY PROCESSING CENTER,2025-04-14T07:16:06.000000+0000,"",54,true,13,113,true,152,603,423,500,57,38,63,723,638,124,69,50,881,"",https://en.wikipedia.org/wiki/Otero_County_Prison_Facility,""
MO,United States,Gainesville,65655,1818 County Road 806,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement, , , ,https://www.ice.gov/sites/default/files/2025-10/detFacOzarkCo.jpg,36.6031184,36.6031184,https://www.openstreetmap.org/?mlat=36.6031184&mlon=-92.4282170&zoom=15,OZARK COUNTY SHERIFF'S OFFICE,2025-10-08T05:14:46.000000+0000,"",15,false,1,0,true,7,8,11, ,2,2,0,13,5,1,6,4,16,"","",""
SD,United States,Rapid City,57701,307 Saint Joseph St,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2022-01-20 00:00:00,Pass,https://www.ice.gov/assets/pages/detention/facilities/pennington.jpg,44.0806041,44.0806041,https://www.openstreetmap.org/?mlat=44.0806041&mlon=-103.2280230&zoom=15,PENNINGTON COUNTY JAIL,2025-02-10T13:50:29.000000+0000,"",9,true,0,0,true,0,2,2, ,0,0,0,3,2,0,0,0,2,"",https://en.wikipedia.org/wiki/Rotary_jail,""
MO,United States,Rolla,65401,301 W 2nd,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,https://www.ice.gov/sites/default/files/images/detFacPhelps.png,37.9509324,37.9509324,https://www.openstreetmap.org/?mlat=37.9509324&mlon=-91.7708076&zoom=15,Phelps County Jail,2025-08-26T12:36:22.000000+0000,"",45,true,1,0,true,3,12,7, ,1,1,2,12,5,3,5,3,16,"",https://en.wikipedia.org/wiki/Phelps_County_Jail,https://www.wikidata.org/wiki/Q7181262
NE,United States,Holdrege,68949,715 5th Avenue,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-02-06 00:00:00,Pass,https://www.ice.gov/assets/pages/detention/facilities/phelpsCoJail.jpg,40.4379956,40.4379956,https://www.openstreetmap.org/?mlat=40.4379956&mlon=-99.3698995&zoom=15,PHELPS COUNTY JAIL,2025-02-10T13:50:51.000000+0000,"",85,true,1,2,true,18,9,18, ,5,4,5,16,7,5,11,5,30,"",https://en.wikipedia.org/wiki/Phelps_County_Jail,https://www.wikidata.org/wiki/Q7181262
AL,"",CARROLLTON,35447,188 CEMETERY ST,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,(504) 599-7800,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,,Pass,"",33.2617871,33.2617871,https://www.openstreetmap.org/?mlat=33.2617871&mlon=-88.0950263&zoom=15,PICKENS COUNTY DETENTION CENTER,,"",4,true,1,2,true,5,27,13, ,0,0,0,34,23,6,4,2,35,"",https://en.wikipedia.org/wiki/Georgia_Department_of_Juvenile_Justice,""
PA,United States,Lords Valley,18428,175 PIKE COUNTY BOULEVARD,PA,United States,Philadelphia,19107,114 North 8th Street,"Delaware, Pennsylvania, West Virginia",Philadelphia.Outreach@ice.dhs.gov,Philadelphia Field Office,PHI,Philadelphia - ERO,(215) 656-7164,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2025-02-27 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/pikcopa.jpg,41.3675908,41.3675908,https://www.openstreetmap.org/?mlat=41.3675908&mlon=-75.0623947&zoom=15,PIKE COUNTY JAIL,2025-11-20T09:21:50.000000+0000,"",104,false,0,0,true,77,162,111,100,23,18,25,174,135,57,30,17,239,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
LA,United States,Pine Prairie,70576,1133 Hampton Dupre Road,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,(504) 599-7800,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-04-10 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/pineprairie.jpg,30.7838066,30.7838066,https://www.openstreetmap.org/?mlat=30.7838066&mlon=-92.4254110&zoom=15,PINE PRAIRIE ICE PROCESSING CENTER,2025-02-24T10:01:38.000000+0000,"",25,false,0,0,true,261,657,661, ,113,58,85,663,510,141,155,112,918,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
FL,"",CLEARWATER,33762,14400 49TH STREET NORTH,FL,United States,Miramar,33027,2805 SW 145th Ave,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miramar Sub Office,MIA,Miramar - ERO,(954) 843-5800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,,Pass,"",27.9658533,27.9658533,https://www.openstreetmap.org/?mlat=27.9658533&mlon=-82.8001026&zoom=15,PINELLAS COUNTY JAIL,,"",2,true,1,9,true,7,25,14, ,0,0,0,41,24,9,7,3,42,"",https://en.wikipedia.org/wiki/Nick_Hogan,""
WY,"",WHEATLAND,82201,850 MAPLE STREET,CO,United States,Centennial,80111,12445 E. Caley Avenue,"Colorado, Wyoming",Denver.Outreach@ice.dhs.gov,Denver Field Office,DEN,Centennial - ERO,(720) 873-2899,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,OASIP,2025-06-12 00:00:00,Pass,"",42.0544240,42.0544240,https://www.openstreetmap.org/?mlat=42.0544240&mlon=-104.9527260&zoom=15,PLATTE COUNTY JAIL,,"",2,true,0,0,true,1,3,1, ,0,0,0,3,1,2,1,0,4,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
MA,United States,Plymouth,02360,26 Long Pond Road,MA,United States,Burlington,01803,1000 District Avenue,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont",Boston.Outreach@ice.dhs.gov,Boston Field Office,BOS,Burlington - ERO,(781) 359-7500,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-11-21 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/plymoma.jpg,41.9583799,41.9583799,https://www.openstreetmap.org/?mlat=41.9583799&mlon=-70.6673851&zoom=15,PLYMOUTH COUNTY CORRECTIONAL FACILITY,2025-02-10T14:11:52.000000+0000,"",34,false,0,2,true,146,361,229, ,67,34,21,387,210,30,152,117,509,"",https://en.wikipedia.org/wiki/Plymouth_County_Correctional_Facility,https://www.wikidata.org/wiki/Q7205791
FL,"",BARTOW,33830,2390 BOB PHILIPS ROAD,FL,United States,Miramar,33027,2805 SW 145th Ave,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miramar Sub Office,MIA,Miramar - ERO,(954) 843-5800,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement, , , ,"",27.8964384,27.8964384,https://www.openstreetmap.org/?mlat=27.8964384&mlon=-81.8433230&zoom=15,POLK COUNTY JAIL,,"",1,true,0,0,true,0,1,0, ,0,0,0,1,0,1,0,0,1,"",https://en.wikipedia.org/wiki/Ben_Easter,""
IA,United States,Des Moines,50313,1985 NE 51st Place,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-02-06 00:00:00,Fail,https://www.ice.gov/assets/pages/detention/facilities/polkCountyJail.jpg,41.5868654,41.5868654,https://www.openstreetmap.org/?mlat=41.5868654&mlon=-93.6249494&zoom=15,POLK COUNTY JAIL,2025-02-10T13:52:01.000000+0000,"",51,true,1,3,true,27,20,28, ,5,7,8,32,19,19,9,5,51,"",https://en.wikipedia.org/wiki/Ben_Easter,""
TX,United States,Los Fresnos,78566,27991 BUENA VISTA BOULEVARD,TX,United States,Harlingen,78552,1717 Zoy Street,South Texas,Harlingen.Outreach@ice.dhs.gov,Harlingen Field Office,HLG,Harlingen - ERO,(956) 389-7884,SPC,A facility owned by the government and staffed by a combination of federal and contract employees.,Service Processing Center,Office of Detention Oversight,2025-03-27 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/pic.jpg,26.0714502,26.0714502,https://www.openstreetmap.org/?mlat=26.0714502&mlon=-97.4770792&zoom=15,PORT ISABEL SPC,2025-09-23T07:28:02.000000+0000,"",19,true,1,6,true,101,911,449,650,19,23,57,920,951,44,15,9,1019,"",https://en.wikipedia.org/wiki/Port_Isabel_Detention_Center,""
